Emp-ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome (km),Education Level ,Gender,JobInvolvement,JobInvolvement  Level,JobPosition,JobPosition Level,JobRole,JobSatisfaction,JobSatisfaction Level, MonthlyIncome ,OverTime,PerformanceRating,PerformanceRating Level,TrainingTimesLastYear,TraningLevel,WorkLifeBalance,WorkLifeBalance Level,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Date Of Joining,Exit Date,,,,,,,,,,,,,,,,,,,,,,,
Emp-1361,31,No,Travel Rarely,Research & Development,4,Post Graduate,Female,4,Very High,1,Entry Level,Laboratory Technician,3,High," ₹ 39,780 ",No,5,Pure Talent,0,Basic Training,2,Poor,2,2,2,07-07-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1362,26,No,Travel Frequently,Research & Development,6,Post Graduate,Male,4,Very High,1,Entry Level,Laboratory Technician,4,Very High," ₹ 25,440 ",No,3,Meets Expectation,3,Regular Training,3,Good,7,7,7,05-11-2017,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1363,45,No,Travel Frequently,Research & Development,1,Post Graduate,Male,3,High,2,Junior Level,Healthcare Representative,3,High," ₹ 53,990 ",No,4,Exceeds Expectation,3,Regular Training,3,Good,4,2,0,21-07-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1364,33,No,Travel Rarely,Sales,10,Post Graduate,Male,3,High,2,Junior Level,Sales Executive,3,High," ₹ 54,870 ",No,3,Meets Expectation,2,Regular Training,2,Poor,10,4,0,03-08-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1365,28,No,Travel Frequently,Sales,1,Phd holder,Male,2,Moderate,2,Junior Level,Sales Executive,4,Very High," ₹ 68,340 ",Yes,3,Meets Expectation,2,Regular Training,3,Good,7,7,0,17-05-2017,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1366,29,Yes,Travel Frequently,Sales,24,Post Graduate,Male,4,Very High,1,Entry Level,Sales Representative,1,Low," ₹ 10,910 ",No,5,Pure Talent,3,Regular Training,3,Good,1,0,0,02-09-2023,21-05-2024,,,,,,,,,,,,,,,,,,,,,,,
Emp-1367,39,No,Non Travel,Sales,21,Post Graduate,Female,1,Low,2,Junior Level,Sales Executive,3,High," ₹ 57,360 ",No,1,Unacceptable/PIP,1,Basic Training,3,Good,3,2,1,17-09-2021,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1368,27,No,Travel Rarely,Research & Development,2,Post Graduate,Male,3,High,1,Entry Level,Research Scientist,2,Moderate," ₹ 22,260 ",No,4,Exceeds Expectation,3,Regular Training,2,Poor,5,3,1,08-03-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1369,34,No,Travel Frequently,Research & Development,22,Post Graduate,Male,2,Moderate,2,Junior Level,Research Scientist,4,Very High," ₹ 57,470 ",Yes,3,Meets Expectation,3,Regular Training,3,Good,15,10,6,18-03-2009,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1370,28,Yes,Travel Rarely,Sales,13,Post Graduate,Female,3,High,2,Junior Level,Sales Executive,3,High," ₹ 98,540 ",Yes,3,Meets Expectation,0,Basic Training,3,Good,2,0,2,15-12-2022,06-12-2023,,,,,,,,,,,,,,,,,,,,,,,
Emp-1371,47,No,Non Travel,Research & Development,14,Post Graduate,Male,3,High,2,Junior Level,Research Scientist,2,Moderate," ₹ 54,670 ",No,3,Meets Expectation,4,Advanced Training,4,Better,8,7,1,03-08-2016,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1372,56,No,Travel Rarely,Sales,11,Post Graduate,Female,2,Moderate,2,Junior Level,Sales Executive,1,Low," ₹ 53,800 ",No,3,Meets Expectation,3,Regular Training,3,Good,0,0,0,22-03-2024,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1373,39,No,Travel Rarely,Research & Development,9,Phd holder,Male,3,High,2,Junior Level,Manufacturing Director,1,Low," ₹ 51,510 ",No,2,Needs Improvement,3,Regular Training,3,Good,10,0,7,06-03-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1374,38,No,Travel Frequently,Research & Development,8,Phd holder,Female,2,Moderate,2,Junior Level,Research Scientist,2,Moderate," ₹ 21,330 ",Yes,3,Meets Expectation,3,Regular Training,3,Good,20,11,0,13-01-2004,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1375,58,No,Travel Rarely,Sales,21,Phd holder,Female,3,High,4,Senior Level,Manager,4,Very High," ₹ 1,78,750 ",Yes,4,Exceeds Expectation,2,Regular Training,2,Poor,1,0,0,13-01-2023,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1376,32,Yes,Travel Frequently,Research & Development,5,Post Graduate,Female,4,Very High,1,Entry Level,Research Scientist,3,High," ₹ 24,320 ",Yes,4,Exceeds Expectation,2,Regular Training,3,Good,4,1,0,14-10-2020,19-03-2022,,,,,,,,,,,,,,,,,,,,,,,
Emp-1377,38,No,Travel Rarely,Research & Development,9,Post Graduate,Male,3,High,1,Entry Level,Research Scientist,4,Very High," ₹ 47,710 ",No,3,Meets Expectation,0,Basic Training,4,Better,5,2,0,11-10-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1378,49,No,Travel Frequently,Research & Development,2,Phd holder,Male,3,High,5,Leadership,Research Director,4,Very High," ₹ 1,91,610 ",No,4,Exceeds Expectation,3,Regular Training,3,Good,5,4,4,13-01-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1379,42,No,Travel Rarely,Sales,12,Post Graduate,Male,3,High,2,Junior Level,Sales Executive,4,Very High," ₹ 50,870 ",Yes,3,Meets Expectation,4,Advanced Training,3,Good,0,0,0,18-11-2024,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1380,27,Yes,Travel Frequently,Human Resources,22,Post Graduate,Female,2,Moderate,1,Entry Level,Human Resources,2,Moderate," ₹ 28,630 ",No,3,Meets Expectation,2,Regular Training,3,Good,1,0,0,14-12-2023,22-09-2024,,,,,,,,,,,,,,,,,,,,,,,
Emp-1381,35,No,Travel Rarely,Sales,18,Post Graduate,Male,3,High,2,Junior Level,Sales Executive,1,Low," ₹ 55,610 ",No,3,Meets Expectation,2,Regular Training,1,Very Poor,5,3,0,08-05-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1382,28,No,Non Travel,Research & Development,16,Post Graduate,Male,3,High,1,Entry Level,Research Scientist,3,High," ₹ 21,440 ",No,4,Exceeds Expectation,3,Regular Training,2,Poor,5,3,1,02-10-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1383,31,No,Non Travel,Research & Development,3,Post Graduate,Male,3,High,1,Entry Level,Research Scientist,1,Low," ₹ 30,650 ",Yes,3,Meets Expectation,3,Regular Training,4,Better,4,2,2,21-03-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1384,36,No,Non Travel,Research & Development,9,Post Graduate,Male,4,Very High,1,Entry Level,Laboratory Technician,2,Moderate," ₹ 28,100 ",No,5,Pure Talent,3,Regular Training,3,Good,5,4,0,08-06-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1385,34,No,Travel Rarely,Sales,1,Phd holder,Male,3,High,3,Mid Level,Sales Executive,4,Very High," ₹ 98,880 ",No,3,Meets Expectation,3,Regular Training,2,Poor,14,8,2,17-12-2010,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1386,34,No,Travel Rarely,Sales,13,Post Graduate,Male,3,High,3,Mid Level,Sales Executive,3,High," ₹ 86,280 ",No,4,Exceeds Expectation,2,Regular Training,2,Poor,8,7,1,16-12-2016,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1387,26,No,Travel Rarely,Research & Development,1,Post Graduate,Male,3,High,1,Entry Level,Laboratory Technician,1,Low," ₹ 28,670 ",No,3,Meets Expectation,6,Advanced Training,2,Poor,7,7,7,11-05-2017,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1388,29,No,Travel Rarely,Research & Development,1,Phd holder,Male,3,High,2,Junior Level,Healthcare Representative,1,Low," ₹ 53,730 ",No,3,Meets Expectation,5,Advanced Training,2,Poor,5,3,0,01-01-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1389,32,No,Non Travel,Research & Development,15,Post Graduate,Female,3,High,2,Junior Level,Healthcare Representative,4,Very High," ₹ 66,670 ",No,4,Exceeds Expectation,6,Advanced Training,3,Good,5,1,1,08-01-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1390,31,No,Travel Frequently,Research & Development,1,Post Graduate,Male,1,Low,2,Junior Level,Research Scientist,1,Low," ₹ 50,030 ",No,2,Needs Improvement,6,Advanced Training,3,Good,10,8,8,13-01-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1391,28,Yes,Travel Rarely,Research & Development,17,Post Graduate,Male,2,Moderate,1,Entry Level,Laboratory Technician,4,Very High," ₹ 23,670 ",No,2,Needs Improvement,2,Regular Training,2,Poor,4,1,0,04-09-2020,31-05-2021,,,,,,,,,,,,,,,,,,,,,,,
Emp-1392,38,No,Travel Rarely,Sales,1,Phd holder,Male,2,Moderate,1,Entry Level,Sales Representative,1,Low," ₹ 28,580 ",No,2,Needs Improvement,3,Regular Training,2,Poor,1,0,0,01-02-2023,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1393,35,No,Travel Rarely,Sales,7,Post Graduate,Female,3,High,2,Junior Level,Sales Executive,4,Very High," ₹ 52,040 ",Yes,4,Exceeds Expectation,2,Regular Training,3,Good,10,8,0,20-07-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1394,27,No,Travel Rarely,Sales,9,Post Graduate,Male,3,High,2,Junior Level,Sales Executive,4,Very High," ₹ 41,050 ",No,4,Exceeds Expectation,5,Advanced Training,3,Good,7,7,0,12-03-2017,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1395,32,No,Travel Rarely,Research & Development,5,Post Graduate,Male,2,Moderate,2,Junior Level,Manufacturing Director,4,Very High," ₹ 96,790 ",No,2,Needs Improvement,1,Basic Training,3,Good,1,0,0,14-09-2023,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1396,31,Yes,Travel Frequently,Sales,26,Post Graduate,Male,3,High,2,Junior Level,Sales Executive,4,Very High," ₹ 56,170 ",Yes,4,Exceeds Expectation,4,Advanced Training,3,Good,10,7,0,09-05-2014,28-12-2020,,,,,,,,,,,,,,,,,,,,,,,
Emp-1397,53,Yes,Travel Rarely,Sales,24,Phd holder,Male,3,High,3,Mid Level,Sales Executive,1,Low," ₹ 1,04,480 ",Yes,3,Meets Expectation,2,Regular Training,2,Poor,2,2,2,10-10-2022,29-05-2024,,,,,,,,,,,,,,,,,,,,,,,
Emp-1398,54,No,Travel Rarely,Research & Development,9,Post Graduate,Female,3,High,2,Junior Level,Research Scientist,3,High," ₹ 28,970 ",No,3,Meets Expectation,6,Advanced Training,2,Poor,4,3,2,23-06-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1399,33,No,Travel Frequently,Research & Development,7,Phd holder,Male,3,High,2,Junior Level,Healthcare Representative,3,High," ₹ 59,680 ",No,3,Meets Expectation,2,Regular Training,3,Good,9,7,2,15-03-2015,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1400,43,No,Travel Rarely,Research & Development,11,Post Graduate,Male,3,High,3,Mid Level,Healthcare Representative,3,High," ₹ 75,100 ",No,3,Meets Expectation,1,Basic Training,3,Good,10,9,0,14-07-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1401,38,No,Travel Frequently,Human Resources,1,Post Graduate,Male,3,High,1,Entry Level,Human Resources,2,Moderate," ₹ 29,910 ",Yes,3,Meets Expectation,2,Regular Training,3,Good,6,2,1,06-02-2018,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1402,55,No,Travel Rarely,Human Resources,26,Post Graduate,Male,4,Very High,5,Leadership,Manager,2,Moderate," ₹ 1,96,360 ",Yes,4,Exceeds Expectation,0,Basic Training,3,Good,10,9,1,21-08-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1403,31,No,Travel Rarely,Research & Development,2,Post Graduate,Female,1,Low,1,Entry Level,Laboratory Technician,4,Very High," ₹ 11,290 ",Yes,2,Needs Improvement,4,Advanced Training,3,Good,1,0,0,19-11-2023,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1404,39,No,Travel Rarely,Sales,15,Post Graduate,Male,3,High,4,Senior Level,Sales Executive,1,Low," ₹ 1,33,410 ",No,3,Meets Expectation,3,Regular Training,3,Good,20,8,11,04-05-2004,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1405,42,No,Non Travel,Research & Development,23,Post Graduate,Male,2,Moderate,2,Junior Level,Research Scientist,3,High," ₹ 43,320 ",No,3,Meets Expectation,2,Regular Training,3,Good,20,9,3,16-07-2004,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1406,31,No,Non Travel,Research & Development,10,Phd holder,Female,3,High,3,Mid Level,Research Director,3,High," ₹ 1,10,310 ",No,4,Exceeds Expectation,2,Regular Training,4,Better,11,7,4,16-08-2013,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1407,54,No,Travel Rarely,Research & Development,10,Phd holder,Female,3,High,2,Junior Level,Manufacturing Director,1,Low," ₹ 44,400 ",Yes,4,Exceeds Expectation,3,Regular Training,3,Good,5,2,1,14-07-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1408,24,No,Travel Rarely,Research & Development,1,Post Graduate,Male,2,Moderate,2,Junior Level,Healthcare Representative,3,High," ₹ 46,170 ",No,3,Meets Expectation,2,Regular Training,2,Poor,4,3,1,21-07-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1409,23,No,Travel Rarely,Research & Development,12,Graduate,Male,3,High,1,Entry Level,Laboratory Technician,4,Very High," ₹ 26,470 ",No,3,Meets Expectation,6,Advanced Training,4,Better,5,2,1,07-03-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1410,40,No,Travel Frequently,Research & Development,11,Post Graduate,Female,3,High,2,Junior Level,Laboratory Technician,3,High," ₹ 63,230 ",No,3,Meets Expectation,2,Regular Training,4,Better,10,9,9,24-06-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1411,40,No,Travel Rarely,Sales,2,Post Graduate,Female,3,High,2,Junior Level,Sales Executive,2,Moderate," ₹ 56,770 ",No,2,Needs Improvement,4,Advanced Training,3,Good,11,8,5,01-08-2013,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1412,25,No,Travel Rarely,Human Resources,2,Post Graduate,Female,3,High,1,Entry Level,Human Resources,2,Moderate," ₹ 21,870 ",No,4,Exceeds Expectation,3,Regular Training,3,Good,2,0,1,24-10-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1413,30,No,Travel Rarely,Research & Development,1,Post Graduate,Male,3,High,1,Entry Level,Laboratory Technician,2,Moderate," ₹ 37,480 ",No,3,Meets Expectation,6,Advanced Training,2,Poor,12,8,1,14-01-2012,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1414,25,No,Travel Rarely,Research & Development,2,Post Graduate,Male,3,High,1,Entry Level,Laboratory Technician,3,High," ₹ 39,770 ",Yes,3,Meets Expectation,2,Regular Training,2,Poor,2,2,0,04-08-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1415,47,No,Travel Rarely,Research & Development,25,Post Graduate,Male,3,High,3,Mid Level,Healthcare Representative,3,High," ₹ 86,330 ",No,3,Meets Expectation,3,Regular Training,3,Good,17,14,12,23-06-2007,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1416,33,No,Non Travel,Research & Development,1,Phd holder,Male,2,Moderate,1,Entry Level,Laboratory Technician,3,High," ₹ 20,080 ",No,2,Needs Improvement,2,Regular Training,2,Poor,1,1,0,13-10-2023,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1417,38,No,Travel Rarely,Sales,1,Phd holder,Male,3,High,2,Junior Level,Sales Executive,2,Moderate," ₹ 44,400 ",No,2,Needs Improvement,3,Regular Training,3,Good,15,13,5,13-02-2009,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1418,31,No,Travel Rarely,Sales,2,Post Graduate,Male,3,High,1,Entry Level,Sales Representative,3,High," ₹ 30,670 ",No,3,Meets Expectation,1,Basic Training,3,Good,2,2,1,07-03-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1419,38,No,Travel Frequently,Research & Development,6,Post Graduate,Male,2,Moderate,2,Junior Level,Manufacturing Director,3,High," ₹ 53,210 ",No,2,Needs Improvement,1,Basic Training,3,Good,8,3,7,17-12-2016,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1420,42,No,Travel Rarely,Research & Development,18,Post Graduate,Male,3,High,2,Junior Level,Research Scientist,1,Low," ₹ 54,100 ",Yes,4,Exceeds Expectation,3,Regular Training,2,Poor,4,3,1,11-05-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1421,41,No,Travel Rarely,Research & Development,1,Phd holder,Male,3,High,1,Entry Level,Research Scientist,4,Very High," ₹ 27,820 ",No,4,Exceeds Expectation,3,Regular Training,3,Good,5,3,1,02-03-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1422,47,No,Non Travel,Research & Development,1,Post Graduate,Female,3,High,3,Mid Level,Research Director,2,Moderate," ₹ 1,19,570 ",No,3,Meets Expectation,3,Regular Training,1,Very Poor,13,8,5,12-01-2011,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1423,35,No,Travel Rarely,Research & Development,11,Post Graduate,Male,3,High,1,Entry Level,Laboratory Technician,3,High," ₹ 26,600 ",Yes,4,Exceeds Expectation,3,Regular Training,3,Good,2,2,2,22-12-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1424,22,No,Travel Rarely,Research & Development,1,Graduate,Male,3,High,1,Entry Level,Research Scientist,3,High," ₹ 33,750 ",No,3,Meets Expectation,2,Regular Training,4,Better,3,2,1,20-08-2021,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1425,35,No,Travel Rarely,Research & Development,9,Post Graduate,Male,3,High,2,Junior Level,Research Scientist,3,High," ₹ 50,980 ",No,3,Meets Expectation,5,Advanced Training,3,Good,10,7,0,01-12-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1426,33,No,Travel Rarely,Research & Development,15,Post Graduate,Female,3,High,2,Junior Level,Healthcare Representative,4,Very High," ₹ 48,780 ",Yes,2,Needs Improvement,6,Advanced Training,3,Good,9,7,8,25-07-2015,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1427,32,No,Travel Rarely,Research & Development,29,Post Graduate,Female,2,Moderate,1,Entry Level,Laboratory Technician,2,Moderate," ₹ 28,370 ",No,3,Meets Expectation,3,Regular Training,3,Good,6,2,4,22-06-2018,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1428,40,No,Travel Rarely,Research & Development,1,Post Graduate,Male,3,High,1,Entry Level,Laboratory Technician,4,Very High," ₹ 24,060 ",No,3,Meets Expectation,3,Regular Training,2,Poor,1,0,0,12-12-2023,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1429,32,No,Travel Rarely,Sales,1,Post Graduate,Male,2,Moderate,1,Entry Level,Sales Representative,2,Moderate," ₹ 22,690 ",No,2,Needs Improvement,2,Regular Training,3,Good,2,2,2,07-10-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1430,39,No,Travel Rarely,Research & Development,24,Post Graduate,Male,3,High,2,Junior Level,Research Scientist,4,Very High," ₹ 41,080 ",No,4,Exceeds Expectation,2,Regular Training,3,Good,7,7,1,13-11-2017,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1431,38,No,Travel Rarely,Research & Development,10,Post Graduate,Female,1,Low,3,Mid Level,Research Director,3,High," ₹ 1,32,060 ",No,1,Unacceptable/PIP,3,Regular Training,3,Good,18,16,1,05-06-2006,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1432,32,No,Travel Rarely,Sales,1,Post Graduate,Female,3,High,3,Mid Level,Sales Executive,4,Very High," ₹ 1,04,220 ",No,3,Meets Expectation,3,Regular Training,3,Good,14,10,5,20-04-2010,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1433,37,No,Travel Rarely,Research & Development,10,Post Graduate,Female,4,Very High,3,Mid Level,Research Director,4,Very High," ₹ 1,37,440 ",Yes,3,Meets Expectation,2,Regular Training,3,Good,16,11,6,06-12-2008,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1434,25,No,Travel Rarely,Sales,8,Post Graduate,Female,3,High,2,Junior Level,Sales Executive,3,High," ₹ 49,070 ",Yes,4,Exceeds Expectation,3,Regular Training,2,Poor,5,3,0,22-05-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1435,52,No,Non Travel,Sales,29,Post Graduate,Male,3,High,1,Entry Level,Sales Representative,4,Very High," ₹ 34,820 ",No,4,Exceeds Expectation,3,Regular Training,2,Poor,9,8,0,18-10-2015,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1436,44,No,Travel Rarely,Research & Development,1,Post Graduate,Male,3,High,1,Entry Level,Research Scientist,4,Very High," ₹ 24,360 ",Yes,3,Meets Expectation,2,Regular Training,3,Good,4,3,1,25-01-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1437,21,No,Travel Rarely,Sales,5,Graduate,Male,3,High,1,Entry Level,Sales Representative,1,Low," ₹ 23,800 ",Yes,4,Exceeds Expectation,6,Advanced Training,3,Good,2,2,1,16-02-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1438,39,No,Non Travel,Research & Development,9,Post Graduate,Male,3,High,5,Leadership,Manager,4,Very High," ₹ 1,94,310 ",No,3,Meets Expectation,3,Regular Training,2,Poor,6,0,1,10-08-2018,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1439,23,Yes,Travel Frequently,Sales,9,Graduate,Male,3,High,1,Entry Level,Sales Representative,1,Low," ₹ 17,900 ",No,4,Exceeds Expectation,3,Regular Training,2,Poor,1,0,1,14-02-2023,20-12-2023,,,,,,,,,,,,,,,,,,,,,,,
Emp-1440,36,No,Travel Rarely,Sales,3,Post Graduate,Female,2,Moderate,3,Mid Level,Sales Executive,4,Very High," ₹ 76,440 ",No,3,Meets Expectation,2,Regular Training,3,Good,9,7,3,05-01-2015,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1441,36,No,Travel Frequently,Research & Development,4,Phd holder,Female,3,High,2,Junior Level,Manufacturing Director,2,Moderate," ₹ 51,310 ",No,3,Meets Expectation,3,Regular Training,3,Good,4,2,0,04-08-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1442,56,No,Non Travel,Research & Development,1,Phd holder,Male,3,High,2,Junior Level,Healthcare Representative,3,High," ₹ 63,060 ",No,3,Meets Expectation,2,Regular Training,2,Poor,13,12,1,19-03-2011,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1443,29,Yes,Travel Rarely,Research & Development,1,Post Graduate,Male,3,High,1,Entry Level,Research Scientist,4,Very High," ₹ 47,870 ",Yes,3,Meets Expectation,3,Regular Training,4,Better,2,2,2,24-11-2022,27-10-2023,,,,,,,,,,,,,,,,,,,,,,,
Emp-1444,42,No,Travel Rarely,Research & Development,2,Post Graduate,Male,3,High,5,Leadership,Manager,3,High," ₹ 1,88,800 ",No,3,Meets Expectation,2,Regular Training,2,Poor,22,6,4,04-10-2002,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1445,56,Yes,Travel Rarely,Research & Development,7,Post Graduate,Male,3,High,1,Entry Level,Laboratory Technician,3,High," ₹ 23,390 ",No,3,Meets Expectation,4,Advanced Training,1,Very Poor,10,9,9,13-09-2014,22-10-2018,,,,,,,,,,,,,,,,,,,,,,,
Emp-1446,41,No,Travel Rarely,Research & Development,28,Post Graduate,Female,2,Moderate,4,Senior Level,Manufacturing Director,2,Moderate," ₹ 1,35,700 ",No,3,Meets Expectation,3,Regular Training,3,Good,20,7,0,04-12-2004,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1447,34,No,Travel Rarely,Sales,28,Post Graduate,Female,2,Moderate,2,Junior Level,Sales Executive,3,High," ₹ 67,120 ",No,3,Meets Expectation,2,Regular Training,3,Good,8,7,1,10-06-2016,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1448,36,No,Non Travel,Sales,15,Post Graduate,Male,1,Low,2,Junior Level,Sales Executive,4,Very High," ₹ 54,060 ",No,2,Needs Improvement,4,Advanced Training,2,Poor,15,12,11,12-04-2009,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1449,41,No,Travel Rarely,Sales,3,Post Graduate,Male,2,Moderate,2,Junior Level,Sales Executive,2,Moderate," ₹ 89,380 ",No,3,Meets Expectation,5,Advanced Training,3,Good,5,4,0,07-10-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1450,32,No,Travel Rarely,Research & Development,2,Post Graduate,Male,3,High,1,Entry Level,Research Scientist,1,Low," ₹ 24,390 ",No,3,Meets Expectation,4,Advanced Training,3,Good,4,2,1,24-04-2020,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1451,35,No,Travel Rarely,Human Resources,26,Post Graduate,Female,3,High,3,Mid Level,Human Resources,4,Very High," ₹ 88,370 ",Yes,3,Meets Expectation,2,Regular Training,3,Good,9,0,1,09-08-2015,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1452,38,No,Travel Rarely,Sales,10,Post Graduate,Female,3,High,2,Junior Level,Sales Executive,4,Very High," ₹ 53,430 ",No,4,Exceeds Expectation,1,Basic Training,3,Good,10,7,1,19-12-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1453,50,Yes,Travel Frequently,Sales,1,Post Graduate,Male,3,High,2,Junior Level,Sales Executive,3,High," ₹ 67,280 ",No,4,Exceeds Expectation,3,Regular Training,3,Good,6,3,0,10-12-2018,11-10-2022,,,,,,,,,,,,,,,,,,,,,,,
Emp-1454,36,No,Travel Rarely,Sales,11,Post Graduate,Female,2,Moderate,2,Junior Level,Sales Executive,4,Very High," ₹ 66,520 ",No,3,Meets Expectation,2,Regular Training,2,Poor,6,3,0,12-07-2018,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1455,45,No,Travel Rarely,Sales,20,Post Graduate,Female,3,High,2,Junior Level,Sales Executive,3,High," ₹ 48,500 ",No,3,Meets Expectation,3,Regular Training,3,Good,5,3,0,19-07-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1456,40,No,Travel Rarely,Research & Development,2,Phd holder,Male,2,Moderate,1,Entry Level,Research Scientist,3,High," ₹ 28,090 ",No,2,Needs Improvement,2,Regular Training,3,Good,2,2,2,16-03-2022,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1457,35,No,Travel Frequently,Research & Development,18,Post Graduate,Male,3,High,2,Junior Level,Healthcare Representative,3,High," ₹ 56,890 ",Yes,4,Exceeds Expectation,2,Regular Training,4,Better,10,2,0,09-06-2014,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1458,40,No,Travel Rarely,Research & Development,2,Post Graduate,Female,3,High,1,Entry Level,Research Scientist,3,High," ₹ 20,010 ",No,4,Exceeds Expectation,2,Regular Training,3,Good,5,3,0,13-02-2019,,,,,,,,,,,,,,,,,,,,,,,,
Emp-1459,35,No,Travel Rarely,Research & Development,1,Phd holder,Female,1,Low,1,Entry Level,Research Scientist,4,Very High," ₹ 29,770 ",No,1,Unacceptable/PIP,5,Advanced Training,3,Good,4,3,1,15-12-2020,,,,,,,,,,,,,,,,,,,,,,,,
